197497,197497,-nan,-nan,-nan
199048,199048,31.2397413784,121.4858040617,12.7188682633
199049,199049,31.2397451897,121.4857511410,29.5918758443
199050,199050,31.2397444484,121.4858272723,17.0280112659
199051,199051,31.2397113299,121.4857795905,20.6887068364
199052,199052,31.2397466198,121.4858520738,18.4422660376
199053,199053,31.2398049654,121.4858867455,25.9546659054
199054,199054,31.2397552664,121.4858159352,14.1608187796
199055,199055,31.2398117329,121.4857985499,36.4795926164
199056,199056,31.2396439614,121.4857791377,33.4900445569
199057,199057,31.2397448346,121.4858294788,-15.9920112110
199058,199058,31.2397314362,121.4858244208,-18.5376320666
199059,199059,31.2397382676,121.4858470474,-15.2606008101
199060,199060,31.2397230865,121.4858675019,-20.1750655941
199061,199061,31.2397794887,121.4858478585,4.1729118301
199062,199062,31.2397433869,121.4858756063,29.5005632933
199063,199063,31.2396805464,121.4858557445,20.3713415889
199064,199064,31.2397377829,121.4859527274,65.1861840898
199065,199065,31.2398111646,121.4858671202,26.3939189650
199066,199066,31.2395693963,121.4858297330,-10.4751572768
199067,199067,31.2395240213,121.4858269353,1.2537613768
199068,199068,31.2397014553,121.4858707216,2.4899879281
199069,199069,31.2395425364,121.4857371468,16.4480581357
199070,199070,31.2395676871,121.4858356220,26.0402961090
199071,199071,31.2396358381,121.4858629975,16.2993084077
199072,199072,31.2396712609,121.4858849302,12.5285441137
199073,199073,31.2396377866,121.4858303471,19.3852153828
199074,199074,31.2397762115,121.4858801263,34.2360062942
199075,199075,31.2397372989,121.4858740521,32.2241245658
199076,199076,31.2396570548,121.4858283660,10.8317486747
199077,199077,31.2396251945,121.4858578539,16.7592882547
199078,199078,31.2395929894,121.4858576914,1.7065108035
199079,199079,31.2396575129,121.4858125725,-8.1560240974
199080,199080,31.2397157227,121.4858755491,26.0940392257
199081,199081,31.2396818932,121.4858941239,20.9939879376
199082,199082,31.2396881618,121.4858728450,18.8362780027
199083,199083,31.2396782659,121.4858785693,11.7220243314
199084,199084,31.2396440275,121.4858521049,22.6530230616
199085,199085,31.2396767683,121.4858439646,27.6812766470
199086,199086,31.2398107684,121.4858832770,52.0374624578
199087,199087,31.2397132869,121.4858669678,28.7932013441
199088,199088,31.2396618676,121.4857477545,-3.2529036624
199089,199089,31.2396781444,121.4857726340,9.8449292839
199090,199090,31.2396857997,121.4857757659,13.3845360953
199091,199091,31.2396962751,121.4857648162,7.9971135463
199092,199092,31.2396801915,121.4857903663,14.5570289368
199093,199093,31.2396594141,121.4858008559,8.2468808585
199094,199094,31.2396572622,121.4858228270,10.5119762853
199095,199095,31.2396089886,121.4859089332,18.3419940698
199096,199096,31.2397465796,121.4858805523,43.8598019456
199097,199097,31.2396241278,121.4858658799,14.4022440937
199098,199098,31.2396581412,121.4858505890,18.8887160838
199099,199099,31.2396570995,121.4858126304,6.3918060091
199100,199100,31.2396961864,121.4858232852,9.1268060982
199101,199101,31.2396821152,121.4858005568,20.6865037665
199102,199102,31.2396935323,121.4858279093,13.5784777489
199103,199103,31.2397196364,121.4858332208,21.8852065545
199104,199104,31.2397469828,121.4858290477,15.2969261081
199105,199105,31.2397876994,121.4858369378,13.6683731039
199106,199106,31.2397722318,121.4858262588,23.5311801670
199107,199107,31.2397735063,121.4858537262,24.4279255604
199108,199108,31.2396606345,121.4858889266,23.0323209298
199109,199109,31.2397086451,121.4858824177,25.9912795282
199110,199110,31.2397198386,121.4858785004,19.5367365775
199111,199111,31.2396217278,121.4859231213,8.4579913403
199112,199112,31.2395825762,121.4859171550,3.9795655336
199113,199113,31.2396534597,121.4858567387,9.5633974522
199114,199114,31.2396716024,121.4857840412,26.7491501339
199115,199115,31.2396799199,121.4857731554,31.2962479033
199116,199116,31.2396696662,121.4857291740,33.1335983134
199117,199117,31.2396774319,121.4857645596,29.9815639544
199118,199118,31.2396840947,121.4858239488,36.2716876753
199119,199119,31.2397061296,121.4858780925,35.1070089502
199120,199120,31.2396794745,121.4858915112,36.8397903567
199121,199121,31.2396403124,121.4858635094,21.3079486608
199122,199122,31.2396392699,121.4857650838,32.5319429946
199123,199123,31.2396426791,121.4857832626,18.9584354536
199124,199124,31.2396524300,121.4858054570,15.8953840084
